iter	Passed	Remaining
11291	237809	183390
11292	237832	183370
11293	237856	183352
11294	237881	183334
11295	237904	183314
11296	237927	183295
11297	237950	183275
11298	237976	183258
11299	238000	183239
11300	238025	183221
11301	238050	183202
11302	238073	183183
11303	238094	183162
11304	238115	183141
11305	238137	183120
11306	238159	183100
11307	238179	183078
11308	238200	183057
11309	238220	183036
11310	238241	183014
11311	238260	182992
11312	238281	182971
11313	238307	182953
11314	238326	182930
11315	238351	182913
11316	238375	182894
11317	238400	182876
11318	238424	182857
11319	238451	182840
11320	238470	182818
11321	238490	182796
11322	238510	182774
11323	238531	182753
11324	238552	182731
11325	238572	182710
11326	238590	182686
11327	238611	182665
11328	238632	182644
11329	238655	182625
11330	238676	182603
11331	238696	182582
11332	238718	182561
11333	238737	182539
11334	238759	182518
11335	238778	182496
11336	238798	182474
11337	238818	182452
11338	238838	182430
11339	238858	182408
11340	238878	182386
11341	238899	182365
11342	238919	182343
11343	238938	182320
11344	238957	182298
11345	238978	182277
11346	238999	182256
11347	239020	182234
11348	239039	182212
11349	239060	182191
11350	239079	182168
11351	239101	182148
11352	239120	182125
11353	239139	182103
11354	239161	182082
11355	239180	182060
11356	239201	182039
11357	239222	182018
11358	239243	181997
11359	239265	181976
11360	239286	181955
11361	239305	181933
11362	239326	181911
11363	239346	181889
11364	239366	181867
11365	239387	181846
11366	239409	181826
11367	239429	181804
11368	239451	181784
11369	239472	181762
11370	239491	181740
11371	239512	181719
11372	239534	181698
11373	239555	181677
11374	239575	181656
11375	239598	181636
11376	239618	181614
11377	239638	181592
11378	239660	181572
11379	239681	181551
11380	239700	181528
11381	239724	181509
11382	239744	181488
11383	239766	181467
11384	239787	181446
11385	239809	181425
11386	239830	181404
11387	239850	181382
11388	239871	181361
11389	239894	181342
11390	239917	181323
11391	239938	181301
11392	239960	181281
11393	239980	181259
11394	240002	181239
11395	240024	181218
11396	240047	181199
11397	240068	181177
11398	240088	181156
11399	240109	181134
11400	240128	181112
11401	240156	181096
11402	240187	181082
11403	240215	181067
11404	240239	181048
11405	240262	181029
11406	240283	181007
11407	240310	180991
11408	240335	180972
11409	240357	180952
11410	240377	180931
11411	240397	180908
11412	240417	180886
11413	240438	180866
11414	240457	180843
11415	240478	180822
11416	240500	180801
11417	240523	180782
11418	240545	180761
11419	240567	180741
11420	240590	180721
11421	240615	180703
11422	240637	180683
11423	240662	180665
11424	240686	180646
11425	240711	180628
11426	240728	180604
11427	240750	180583
11428	240771	180562
11429	240792	180541
11430	240813	180520
11431	240833	180498
11432	240853	180476
11433	240873	180454
11434	240893	180433
11435	240914	180412
11436	240934	180390
11437	240954	180368
11438	240974	180346
11439	240993	180323
11440	241015	180303
11441	241033	180280
11442	241053	180258
11443	241074	180236
11444	241095	180215
11445	241114	180193
11446	241134	180171
11447	241156	180151
11448	241177	180130
11449	241198	180108
11450	241219	180087
11451	241242	180068
11452	241263	180047
11453	241284	180025
11454	241305	180004
11455	241325	179983
11456	241346	179961
11457	241366	179940
11458	241388	179919
11459	241409	179898
11460	241428	179876
11461	241450	179855
11462	241468	179832
11463	241488	179810
11464	241507	179788
11465	241530	179767
11466	241550	179746
11467	241571	179725
11468	241591	179703
11469	241611	179681
11470	241633	179660
11471	241653	179639
11472	241675	179618
11473	241695	179596
11474	241716	179575
11475	241736	179553
11476	241758	179533
11477	241778	179511
11478	241798	179490
11479	241818	179468
11480	241839	179446
11481	241861	179426
11482	241881	179404
11483	241900	179382
11484	241920	179360
11485	241941	179338
11486	241961	179317
11487	241981	179295
11488	242002	179274
11489	242022	179252
11490	242044	179231
11491	242065	179211
11492	242084	179188
11493	242104	179166
11494	242126	179146
11495	242151	179127
11496	242171	179106
11497	242193	179086
11498	242214	179064
11499	242233	179042
11500	242254	179021
11501	242276	179000
11502	242296	178978
11503	242316	178956
11504	242336	178935
11505	242357	178914
11506	242379	178893
11507	242398	178870
11508	242418	178849
11509	242438	178826
11510	242459	178806
11511	242479	178784
11512	242501	178763
11513	242520	178741
11514	242541	178720
11515	242561	178698
11516	242582	178677
11517	242602	178655
11518	242622	178633
11519	242643	178612
11520	242663	178590
11521	242685	178570
11522	242705	178548
11523	242725	178526
11524	242746	178505
11525	242768	178485
11526	242789	178463
11527	242808	178441
11528	242830	178421
11529	242851	178399
11530	242871	178378
11531	242891	178356
11532	242913	178335
11533	242934	178314
11534	242955	178293
11535	242976	178272
11536	242998	178251
11537	243017	178229
11538	243038	178208
11539	243058	178186
11540	243078	178164
11541	243103	178146
11542	243123	178125
11543	243144	178103
11544	243167	178084
11545	243187	178062
11546	243207	178040
11547	243227	178018
11548	243249	177997
11549	243269	177976
11550	243288	177953
11551	243309	177932
11552	243333	177913
11553	243356	177894
11554	243380	177875
11555	243407	177858
11556	243433	177841
11557	243453	177819
11558	243474	177798
11559	243495	177776
11560	243513	177754
11561	243534	177732
11562	243555	177711
11563	243575	177689
11564	243594	177667
11565	243616	177646
11566	243637	177625
11567	243657	177603
11568	243678	177582
11569	243699	177561
11570	243719	177539
11571	243739	177517
11572	243761	177497
11573	243781	177475
11574	243803	177455
11575	243826	177435
11576	243848	177414
11577	243867	177392
11578	243888	177371
11579	243908	177349
11580	243929	177328
11581	243951	177308
11582	243973	177287
11583	243994	177266
11584	244015	177245
11585	244036	177224
11586	244057	177203
11587	244079	177182
11588	244100	177161
11589	244121	177140
11590	244142	177119
11591	244162	177097
11592	244184	177077
11593	244203	177054
11594	244223	177033
11595	244244	177012
11596	244264	176989
11597	244288	176970
11598	244313	176952
11599	244336	176933
11600	244355	176910
11601	244377	176890
11602	244399	176869
11603	244420	176849
11604	244439	176826
11605	244461	176805
11606	244481	176784
11607	244504	176764
11608	244525	176743
11609	244546	176722
11610	244567	176700
11611	244589	176680
11612	244608	176657
11613	244630	176637
11614	244653	176617
11615	244674	176597
11616	244696	176576
11617	244717	176555
11618	244739	176535
11619	244759	176513
11620	244779	176491
11621	244801	176470
11622	244823	176450
11623	244845	176430
11624	244864	176407
11625	244887	176388
11626	244906	176365
11627	244928	176344
11628	244953	176326
11629	244979	176309
11630	245002	176289
11631	245028	176271
11632	245054	176254
11633	245074	176232
11634	245094	176210
11635	245114	176189
11636	245135	176168
11637	245157	176147
11638	245179	176127
11639	245199	176105
11640	245220	176084
11641	245241	176063
11642	245263	176042
11643	245283	176021
11644	245305	176000
11645	245325	175979
11646	245347	175958
11647	245367	175936
11648	245387	175914
11649	245407	175893
11650	245428	175871
11651	245448	175850
11652	245468	175828
11653	245489	175806
11654	245509	175785
11655	245530	175764
11656	245549	175741
11657	245570	175720
11658	245591	175699
11659	245610	175676
11660	245629	175654
11661	245650	175632
11662	245671	175611
11663	245691	175590
11664	245711	175568
11665	245732	175547
11666	245752	175525
11667	245772	175503
11668	245792	175481
11669	245814	175461
11670	245835	175440
11671	245856	175419
11672	245875	175396
11673	245896	175375
11674	245917	175354
11675	245937	175332
11676	245957	175310
11677	245978	175289
11678	245996	175266
11679	246017	175245
11680	246036	175222
11681	246056	175201
11682	246075	175178
11683	246097	175158
11684	246123	175140
11685	246145	175119
11686	246166	175098
11687	246185	175076
11688	246207	175055
11689	246228	175034
11690	246248	175013
11691	246270	174992
11692	246291	174971
11693	246310	174948
11694	246331	174927
11695	246351	174906
11696	246372	174885
11697	246391	174862
11698	246411	174840
11699	246430	174817
11700	246450	174796
11701	246469	174773
11702	246489	174752
11703	246511	174731
11704	246530	174709
11705	246552	174688
11706	246572	174667
11707	246592	174644
11708	246611	174622
11709	246632	174601
11710	246653	174580
11711	246674	174559
11712	246694	174537
11713	246714	174515
11714	246734	174493
11715	246755	174472
11716	246774	174450
11717	246794	174428
11718	246815	174406
11719	246835	174385
11720	246854	174362
11721	246876	174342
11722	246897	174321
11723	246920	174301
11724	246940	174280
11725	246960	174258
11726	246979	174235
11727	246999	174214
11728	247019	174192
11729	247039	174170
11730	247058	174148
11731	247080	174127
11732	247102	174106
11733	247124	174086
11734	247144	174065
11735	247166	174044
11736	247185	174021
11737	247207	174001
11738	247228	173980
11739	247250	173960
11740	247270	173938
11741	247291	173917
11742	247312	173895
11743	247332	173873
11744	247352	173852
11745	247374	173831
11746	247394	173809
11747	247415	173789
11748	247435	173767
11749	247455	173745
11750	247476	173724
11751	247498	173704
11752	247518	173682
11753	247539	173661
11754	247559	173639
11755	247582	173619
11756	247602	173597
11757	247623	173576
11758	247643	173554
11759	247662	173532
11760	247683	173511
11761	247703	173489
11762	247727	173470
11763	247748	173448
11764	247769	173427
11765	247791	173407
11766	247812	173386
11767	247830	173363
11768	247852	173342
11769	247872	173320
11770	247892	173299
11771	247913	173278
11772	247933	173256
11773	247955	173235
11774	247976	173214
11775	247996	173193
11776	248016	173171
11777	248039	173151
11778	248060	173130
11779	248081	173109
11780	248102	173088
11781	248123	173067
11782	248148	173048
11783	248170	173028
11784	248193	173008
11785	248212	172986
11786	248236	172967
11787	248256	172945
11788	248275	172923
11789	248295	172901
11790	248317	172880
11791	248338	172859
11792	248358	172837
11793	248379	172817
11794	248399	172795
11795	248422	172775
11796	248443	172754
11797	248463	172732
11798	248482	172710
11799	248501	172687
11800	248521	172665
11801	248540	172643
11802	248560	172621
11803	248579	172599
11804	248599	172577
11805	248619	172555
11806	248638	172533
11807	248658	172511
11808	248680	172490
11809	248701	172469
11810	248721	172447
11811	248741	172426
11812	248763	172405
11813	248785	172384
11814	248806	172363
11815	248826	172342
11816	248846	172320
11817	248866	172298
11818	248889	172278
11819	248907	172255
11820	248930	172236
11821	248951	172214
11822	248972	172193
11823	248991	172171
11824	249012	172150
11825	249031	172127
11826	249052	172106
11827	249073	172085
11828	249095	172065
11829	249115	172043
11830	249137	172023
11831	249156	172000
11832	249178	171979
11833	249199	171958
11834	249218	171936
11835	249238	171915
11836	249260	171894
11837	249280	171872
11838	249300	171850
11839	249320	171829
11840	249341	171807
11841	249361	171786
11842	249382	171764
11843	249401	171742
11844	249421	171720
11845	249441	171699
11846	249463	171678
11847	249483	171656
11848	249504	171635
11849	249525	171614
11850	249545	171593
11851	249566	171571
11852	249587	171550
11853	249606	171528
11854	249626	171506
11855	249648	171485
11856	249669	171465
11857	249689	171443
11858	249710	171422
11859	249732	171401
11860	249753	171380
11861	249773	171358
11862	249794	171337
11863	249815	171316
11864	249837	171295
11865	249858	171274
11866	249878	171253
11867	249899	171231
11868	249919	171210
11869	249940	171189
11870	249960	171167
11871	249982	171147
11872	250004	171126
11873	250024	171104
11874	250046	171084
11875	250065	171061
11876	250085	171040
11877	250105	171018
11878	250126	170997
11879	250147	170975
11880	250167	170954
11881	250190	170934
11882	250211	170913
11883	250234	170893
11884	250256	170873
11885	250277	170852
11886	250299	170831
11887	250319	170810
11888	250339	170788
11889	250358	170765
11890	250378	170744
11891	250398	170722
11892	250418	170700
11893	250438	170678
11894	250459	170657
11895	250478	170635
11896	250500	170614
11897	250520	170593
11898	250543	170573
11899	250561	170550
11900	250581	170528
11901	250602	170507
11902	250622	170485
11903	250643	170464
11904	250664	170443
11905	250683	170421
11906	250705	170400
11907	250725	170378
11908	250745	170357
11909	250765	170335
11910	250787	170314
11911	250807	170292
11912	250828	170271
11913	250848	170250
11914	250868	170228
11915	250889	170207
11916	250910	170186
11917	250933	170166
11918	250954	170145
11919	250973	170123
11920	250992	170100
11921	251014	170080
11922	251035	170058
11923	251054	170036
11924	251075	170015
11925	251095	169993
11926	251115	169971
11927	251138	169952
11928	251158	169930
11929	251179	169909
11930	251201	169888
11931	251221	169867
11932	251241	169845
11933	251262	169824
11934	251283	169803
11935	251305	169782
11936	251324	169760
11937	251346	169740
11938	251367	169719
11939	251389	169698
11940	251408	169676
11941	251428	169654
11942	251449	169632
11943	251470	169611
11944	251491	169590
11945	251511	169569
11946	251531	169547
11947	251553	169526
11948	251571	169504
11949	251593	169483
11950	251612	169461
11951	251633	169439
11952	251653	169418
11953	251673	169396
11954	251694	169375
11955	251715	169353
11956	251735	169332
11957	251756	169311
11958	251777	169290
11959	251797	169268
11960	251818	169247
11961	251839	169226
11962	251859	169204
11963	251880	169183
11964	251899	169161
11965	251921	169140
11966	251943	169120
11967	251963	169098
11968	251983	169076
11969	252005	169056
11970	252025	169034
11971	252047	169013
11972	252067	168992
11973	252095	168975
11974	252116	168954
11975	252136	168933
11976	252157	168911
11977	252178	168890
11978	252198	168869
11979	252216	168846
11980	252235	168823
11981	252256	168802
11982	252276	168780
11983	252296	168758
11984	252318	168738
11985	252336	168715
11986	252357	168694
11987	252376	168672
11988	252398	168651
11989	252420	168630
11990	252441	168610
11991	252462	168589
11992	252483	168567
11993	252504	168546
11994	252525	168525
11995	252546	168504
11996	252570	168485
11997	252590	168463
11998	252610	168442
11999	252632	168421
12000	252654	168401
12001	252676	168380
12002	252699	168360
12003	252719	168339
12004	252739	168317
12005	252760	168296
12006	252783	168276
12007	252803	168255
12008	252825	168234
12009	252845	168212
12010	252867	168192
12011	252887	168170
12012	252909	168149
12013	252930	168129
12014	252951	168108
12015	252972	168087
12016	252996	168068
12017	253017	168046
12018	253038	168025
12019	253059	168004
12020	253080	167983
12021	253100	167962
12022	253122	167941
12023	253142	167919
12024	253162	167898
12025	253183	167876
12026	253204	167855
12027	253223	167833
12028	253245	167812
12029	253266	167791
12030	253285	167769
12031	253307	167748
12032	253327	167726
12033	253349	167706
12034	253371	167686
12035	253390	167663
12036	253411	167642
12037	253433	167622
12038	253455	167602
12039	253474	167579
12040	253497	167559
12041	253518	167538
12042	253537	167516
12043	253559	167495
12044	253579	167474
12045	253599	167452
12046	253622	167432
12047	253643	167411
12048	253663	167389
12049	253684	167368
12050	253704	167346
12051	253724	167325
12052	253745	167304
12053	253765	167281
12054	253786	167261
12055	253806	167239
12056	253828	167219
12057	253846	167196
12058	253868	167175
12059	253888	167153
12060	253908	167132
12061	253928	167110
12062	253950	167089
12063	253970	167068
12064	253991	167047
12065	254011	167025
12066	254031	167003
12067	254053	166983
12068	254076	166963
12069	254098	166942
12070	254120	166922
12071	254141	166901
12072	254162	166880
12073	254183	166859
12074	254204	166838
12075	254225	166816
12076	254247	166796
12077	254267	166775
12078	254288	166753
12079	254309	166732
12080	254330	166711
12081	254350	166689
12082	254371	166669
12083	254390	166646
12084	254409	166623
12085	254429	166602
12086	254449	166580
12087	254471	166560
12088	254494	166540
12089	254515	166519
12090	254535	166497
12091	254555	166475
12092	254574	166453
12093	254597	166433
12094	254616	166411
12095	254637	166390
12096	254658	166368
12097	254678	166347
12098	254698	166325
12099	254720	166304
12100	254741	166284
12101	254762	166263
12102	254783	166242
12103	254804	166221
12104	254825	166199
12105	254846	166178
12106	254867	166157
12107	254887	166135
12108	254906	166113
12109	254925	166091
12110	254946	166069
12111	254967	166049
12112	254987	166027
12113	255007	166005
12114	255027	165983
12115	255047	165961
12116	255069	165941
12117	255088	165919
12118	255113	165900
12119	255135	165879
12120	255156	165859
12121	255176	165837
12122	255198	165816
12123	255218	165794
12124	255240	165774
12125	255260	165752
12126	255279	165730
12127	255299	165708
12128	255321	165688
12129	255341	165666
12130	255362	165645
12131	255383	165624
12132	255403	165602
12133	255424	165581
12134	255445	165560
12135	255467	165540
12136	255486	165517
12137	255508	165497
12138	255528	165475
12139	255549	165454
12140	255571	165433
12141	255590	165411
12142	255611	165390
12143	255630	165368
12144	255651	165347
12145	255671	165325
12146	255693	165305
12147	255715	165284
12148	255736	165263
12149	255756	165241
12150	255776	165219
12151	255795	165197
12152	255815	165175
12153	255835	165154
12154	255858	165134
12155	255880	165113
12156	255900	165092
12157	255921	165071
12158	255940	165048
12159	255961	165027
12160	255981	165005
12161	256001	164984
12162	256021	164962
12163	256047	164944
12164	256070	164924
12165	256092	164904
12166	256111	164881
12167	256134	164862
12168	256154	164840
12169	256180	164822
12170	256204	164803
12171	256224	164781
12172	256245	164760
12173	256265	164739
12174	256286	164718
12175	256307	164697
12176	256328	164675
12177	256348	164654
12178	256369	164633
12179	256391	164612
12180	256412	164591
12181	256432	164569
12182	256453	164548
12183	256473	164527
12184	256494	164505
12185	256514	164483
12186	256534	164462
12187	256555	164441
12188	256579	164422
12189	256599	164400
12190	256619	164378
12191	256638	164356
12192	256660	164335
12193	256680	164314
12194	256702	164293
12195	256722	164272
12196	256744	164251
12197	256763	164229
12198	256783	164207
12199	256803	164185
12200	256824	164164
12201	256845	164143
12202	256867	164122
12203	256886	164100
12204	256905	164078
12205	256925	164056
12206	256944	164034
12207	256966	164013
12208	256985	163991
12209	257006	163970
12210	257028	163950
12211	257049	163929
12212	257068	163906
12213	257090	163886
12214	257112	163865
12215	257135	163845
12216	257157	163825
12217	257176	163803
12218	257198	163782
12219	257218	163761
12220	257238	163739
12221	257258	163717
12222	257277	163695
12223	257299	163674
12224	257321	163654
12225	257341	163632
12226	257360	163610
12227	257380	163588
12228	257400	163567
12229	257423	163546
12230	257442	163524
12231	257464	163504
12232	257485	163483
12233	257504	163460
12234	257524	163439
12235	257544	163417
12236	257565	163396
12237	257586	163375
12238	257606	163353
12239	257626	163332
12240	257647	163310
12241	257667	163288
12242	257686	163266
12243	257705	163244
12244	257726	163223
12245	257746	163201
12246	257767	163180
12247	257788	163159
12248	257807	163137
12249	257828	163116
12250	257847	163093
12251	257869	163073
12252	257888	163050
12253	257908	163029
12254	257928	163007
12255	257948	162985
12256	257970	162965
12257	257991	162944
12258	258011	162922
12259	258032	162901
12260	258056	162881
12261	258079	162862
12262	258101	162842
12263	258121	162820
12264	258142	162799
12265	258165	162779
12266	258186	162758
12267	258205	162736
12268	258227	162715
12269	258247	162693
12270	258270	162674
12271	258294	162655
12272	258315	162633
12273	258340	162615
12274	258362	162594
12275	258387	162576
12276	258407	162554
12277	258427	162532
12278	258447	162510
12279	258466	162488
12280	258488	162468
12281	258509	162447
12282	258531	162426
12283	258552	162405
12284	258571	162383
12285	258592	162362
12286	258614	162341
12287	258634	162320
12288	258655	162299
12289	258675	162277
12290	258695	162255
12291	258714	162233
12292	258736	162212
12293	258755	162190
12294	258777	162169
12295	258795	162147
12296	258816	162126
12297	258838	162105
12298	258859	162084
12299	258879	162062
12300	258900	162041
12301	258921	162020
12302	258944	162000
12303	258964	161979
12304	258987	161959
12305	259007	161937
12306	259029	161917
12307	259048	161894
12308	259068	161872
12309	259091	161853
12310	259110	161831
12311	259132	161810
12312	259152	161788
12313	259172	161766
12314	259191	161744
12315	259210	161722
12316	259233	161702
12317	259255	161681
12318	259275	161660
12319	259297	161639
12320	259315	161617
12321	259335	161595
12322	259355	161573
12323	259375	161551
12324	259396	161530
12325	259415	161508
12326	259437	161488
12327	259457	161466
12328	259477	161444
12329	259499	161424
12330	259519	161402
12331	259540	161381
12332	259561	161360
12333	259580	161338
12334	259601	161317
12335	259620	161294
12336	259643	161274
12337	259663	161253
12338	259684	161231
12339	259704	161210
12340	259724	161188
12341	259745	161167
12342	259765	161146
12343	259786	161124
12344	259805	161102
12345	259827	161082
12346	259849	161061
12347	259868	161039
12348	259887	161017
12349	259908	160995
12350	259929	160974
12351	259949	160952
12352	259970	160932
12353	259990	160910
12354	260017	160893
12355	260038	160872
12356	260062	160852
12357	260084	160832
12358	260105	160811
12359	260125	160789
12360	260147	160769
12361	260168	160747
12362	260189	160726
12363	260209	160704
12364	260231	160684
12365	260252	160663
12366	260273	160642
12367	260294	160621
12368	260318	160602
12369	260340	160581
12370	260360	160559
12371	260381	160539
12372	260403	160518
12373	260432	160502
12374	260458	160484
12375	260482	160465
12376	260508	160447
12377	260528	160425
12378	260549	160404
12379	260569	160382
12380	260591	160362
12381	260612	160341
12382	260633	160320
12383	260654	160299
12384	260673	160277
12385	260692	160254
12386	260712	160232
12387	260732	160210
12388	260752	160189
12389	260772	160168
12390	260796	160148
12391	260818	160127
12392	260839	160106
12393	260857	160083
12394	260878	160063
12395	260898	160041
12396	260919	160020
12397	260941	159999
12398	260959	159976
12399	260978	159954
12400	260999	159933
12401	261021	159913
12402	261043	159892
12403	261064	159871
12404	261090	159853
12405	261112	159833
12406	261135	159813
12407	261155	159791
12408	261177	159770
12409	261197	159749
12410	261216	159727
12411	261237	159705
12412	261258	159684
12413	261277	159662
12414	261297	159640
12415	261317	159619
12416	261339	159598
12417	261360	159577
12418	261379	159555
12419	261398	159533
12420	261419	159512
12421	261440	159490
12422	261459	159468
12423	261479	159447
12424	261501	159426
12425	261522	159405
12426	261542	159383
12427	261563	159362
12428	261585	159342
12429	261605	159320
12430	261625	159298
12431	261645	159277
12432	261665	159255
12433	261687	159234
12434	261707	159213
12435	261729	159192
12436	261748	159170
12437	261769	159149
12438	261791	159128
12439	261812	159107
12440	261833	159087
12441	261853	159065
12442	261875	159044
12443	261896	159023
12444	261915	159001
12445	261935	158979
12446	261957	158959
12447	261978	158937
12448	261997	158915
12449	262017	158894
12450	262041	158875
12451	262065	158855
12452	262087	158834
12453	262107	158813
12454	262130	158793
12455	262153	158773
12456	262174	158752
12457	262193	158730
12458	262214	158709
12459	262238	158689
12460	262259	158669
12461	262281	158648
12462	262301	158626
12463	262322	158606
12464	262344	158585
12465	262366	158564
12466	262388	158544
12467	262410	158523
12468	262430	158502
12469	262451	158481
12470	262472	158460
12471	262493	158438
12472	262513	158417
12473	262533	158395
12474	262553	158374
12475	262574	158352
12476	262594	158331
12477	262617	158311
12478	262637	158289
12479	262657	158268
12480	262678	158247
12481	262700	158226
12482	262720	158204
12483	262740	158183
12484	262762	158162
12485	262783	158141
12486	262805	158120
12487	262825	158099
12488	262845	158077
12489	262866	158056
12490	262887	158035
12491	262908	158014
12492	262930	157994
12493	262950	157972
12494	262972	157951
12495	262991	157929
12496	263014	157909
12497	263034	157888
12498	263055	157866
12499	263074	157844
12500	263096	157824
12501	263116	157802
12502	263139	157782
12503	263160	157761
12504	263182	157740
12505	263202	157719
12506	263222	157697
12507	263243	157676
12508	263264	157655
12509	263284	157633
12510	263304	157612
12511	263325	157591
12512	263348	157571
12513	263369	157550
12514	263391	157529
12515	263412	157508
12516	263434	157488
12517	263453	157465
12518	263472	157443
12519	263492	157421
12520	263511	157399
12521	263531	157378
12522	263552	157357
12523	263574	157336
12524	263594	157314
12525	263616	157294
12526	263636	157272
12527	263657	157251
12528	263677	157230
12529	263699	157209
12530	263718	157187
12531	263738	157165
12532	263759	157144
12533	263778	157122
12534	263801	157102
12535	263821	157080
12536	263842	157059
12537	263863	157038
12538	263884	157017
12539	263908	156998
12540	263928	156976
12541	263951	156956
12542	263972	156935
12543	263993	156914
12544	264014	156893
12545	264040	156875
12546	264061	156854
12547	264082	156833
12548	264102	156811
12549	264123	156790
12550	264144	156769
12551	264166	156748
12552	264187	156728
12553	264209	156707
12554	264230	156686
12555	264251	156665
12556	264272	156643
12557	264291	156621
12558	264311	156599
12559	264331	156578
12560	264351	156556
12561	264372	156535
12562	264391	156513
12563	264414	156493
12564	264434	156471
12565	264454	156450
12566	264473	156427
12567	264494	156406
12568	264515	156385
12569	264536	156364
12570	264558	156344
12571	264578	156322
12572	264598	156301
12573	264619	156280
12574	264638	156257
12575	264659	156236
12576	264678	156214
12577	264699	156193
12578	264718	156171
12579	264740	156150
12580	264759	156128
12581	264780	156106
12582	264799	156085
12583	264819	156063
12584	264838	156041
12585	264861	156021
12586	264881	155999
12587	264902	155978
12588	264921	155956
12589	264943	155936
12590	264964	155914
12591	264985	155893
12592	265005	155872
12593	265026	155851
12594	265048	155830
12595	265068	155808
12596	265090	155788
12597	265110	155766
12598	265131	155745
12599	265150	155723
12600	265170	155701
12601	265190	155679
12602	265211	155658
12603	265231	155637
12604	265252	155615
12605	265273	155594
12606	265293	155573
12607	265314	155552
12608	265335	155531
12609	265356	155510
12610	265376	155488
12611	265396	155466
12612	265416	155445
12613	265437	155424
12614	265457	155402
12615	265478	155381
12616	265498	155359
12617	265518	155338
12618	265537	155315
12619	265558	155295
12620	265579	155273
12621	265600	155252
12622	265620	155231
12623	265641	155209
12624	265664	155190
12625	265683	155168
12626	265706	155147
12627	265726	155126
12628	265748	155105
12629	265769	155084
12630	265789	155063
12631	265809	155041
12632	265830	155020
12633	265853	155000
12634	265873	154978
12635	265894	154957
12636	265914	154936
12637	265937	154916
12638	265958	154895
12639	265981	154875
12640	266002	154854
12641	266022	154832
12642	266045	154812
12643	266064	154790
12644	266084	154769
12645	266108	154749
12646	266130	154729
12647	266151	154707
12648	266170	154685
12649	266191	154664
12650	266212	154643
12651	266232	154621
12652	266251	154599
12653	266272	154578
12654	266294	154558
12655	266315	154536
12656	266335	154515
12657	266356	154494
12658	266378	154473
12659	266397	154451
12660	266418	154430
12661	266438	154408
12662	266460	154388
12663	266480	154367
12664	266503	154346
12665	266524	154325
12666	266543	154303
12667	266564	154282
12668	266587	154262
12669	266607	154240
12670	266627	154219
12671	266647	154197
12672	266667	154175
12673	266687	154154
12674	266708	154133
12675	266728	154111
12676	266749	154090
12677	266767	154067
12678	266786	154045
12679	266807	154024
12680	266827	154003
12681	266847	153981
12682	266868	153960
12683	266889	153939
12684	266909	153917
12685	266929	153896
12686	266950	153874
12687	266971	153853
12688	266994	153834
12689	267016	153813
12690	267036	153791
12691	267059	153771
12692	267079	153749
12693	267101	153729
12694	267121	153708
12695	267142	153687
12696	267161	153664
12697	267181	153643
12698	267201	153621
12699	267221	153599
12700	267241	153578
12701	267262	153556
12702	267283	153535
12703	267305	153515
12704	267325	153493
12705	267345	153472
12706	267365	153450
12707	267387	153430
12708	267408	153408
12709	267429	153388
12710	267449	153366
12711	267470	153345
12712	267489	153323
12713	267513	153303
12714	267537	153284
12715	267560	153264
12716	267581	153243
12717	267604	153223
12718	267630	153205
12719	267656	153187
12720	267682	153169
12721	267710	153151
12722	267736	153133
12723	267761	153115
12724	267787	153096
12725	267812	153077
12726	267836	153058
12727	267858	153038
12728	267877	153015
12729	267897	152994
12730	267919	152973
12731	267938	152951
12732	267957	152929
12733	267979	152908
12734	267999	152886
12735	268019	152865
12736	268039	152843
12737	268059	152822
12738	268079	152800
12739	268103	152781
12740	268129	152763
12741	268153	152743
12742	268178	152724
12743	268202	152705
12744	268228	152687
12745	268248	152665
12746	268270	152644
12747	268291	152624
12748	268314	152604
12749	268335	152582
12750	268355	152561
12751	268376	152540
12752	268397	152519
12753	268417	152497
12754	268438	152476
12755	268459	152455
12756	268478	152433
12757	268500	152412
12758	268520	152390
12759	268541	152369
12760	268561	152348
12761	268581	152326
12762	268602	152305
12763	268623	152284
12764	268644	152263
12765	268666	152242
12766	268685	152221
12767	268707	152199
12768	268729	152179
12769	268750	152158
12770	268772	152137
12771	268791	152116
12772	268813	152095
12773	268833	152073
12774	268853	152052
12775	268875	152031
12776	268895	152010
12777	268919	151990
12778	268937	151967
12779	268958	151946
12780	268979	151925
12781	268999	151904
12782	269019	151882
12783	269042	151862
12784	269061	151840
12785	269081	151818
12786	269102	151797
12787	269122	151776
12788	269142	151754
12789	269163	151733
12790	269183	151711
12791	269207	151692
12792	269226	151670
12793	269248	151649
12794	269268	151627
12795	269288	151606
12796	269308	151584
12797	269329	151563
12798	269352	151543
12799	269374	151523
12800	269395	151501
12801	269416	151481
12802	269435	151458
12803	269453	151435
12804	269472	151414
12805	269495	151394
12806	269517	151373
12807	269537	151351
12808	269558	151330
12809	269578	151308
12810	269598	151287
12811	269619	151266
12812	269640	151245
12813	269659	151223
12814	269681	151202
12815	269701	151181
12816	269723	151160
12817	269743	151138
12818	269765	151118
12819	269784	151096
12820	269806	151075
12821	269825	151053
12822	269845	151031
12823	269865	151010
12824	269886	150988
12825	269906	150967
12826	269927	150946
12827	269951	150927
12828	269973	150906
12829	269997	150887
12830	270017	150865
12831	270037	150843
12832	270055	150821
12833	270076	150800
12834	270096	150778
12835	270118	150758
12836	270140	150737
12837	270160	150715
12838	270182	150695
12839	270204	150674
12840	270225	150653
12841	270244	150631
12842	270265	150610
12843	270285	150588
12844	270307	150568
