iter	MultiClass
11743	1.032869638
11744	1.032867095
11745	1.032863601
11746	1.032860078
11747	1.032855185
11748	1.032853108
11749	1.03285287
11750	1.032852382
11751	1.032847313
11752	1.03284358
11753	1.03284064
11754	1.032838749
11755	1.032832929
11756	1.032829687
11757	1.032824455
11758	1.032823158
11759	1.032822873
11760	1.032819631
11761	1.032815594
11762	1.032810266
11763	1.032803023
11764	1.032798453
11765	1.032792916
11766	1.032787463
11767	1.032784997
11768	1.032781711
11769	1.032777508
11770	1.032775082
11771	1.032772194
11772	1.032765664
11773	1.032759678
11774	1.03275541
11775	1.032753489
11776	1.032748572
11777	1.032744584
11778	1.03274247
11779	1.032737481
11780	1.032736531
11781	1.032727984
11782	1.032726006
11783	1.032718828
11784	1.032713859
11785	1.032712964
11786	1.032709122
11787	1.032701131
11788	1.032700946
11789	1.032698657
11790	1.032696821
11791	1.032696672
11792	1.032693027
11793	1.032690129
11794	1.032688713
11795	1.032682794
11796	1.032679249
11797	1.032668528
11798	1.032666777
11799	1.032666653
11800	1.032661385
11801	1.032658662
11802	1.032655105
11803	1.032653955
11804	1.032651303
11805	1.032650248
11806	1.032649454
11807	1.032642816
11808	1.032633157
11809	1.032629186
11810	1.032625329
11811	1.032617206
11812	1.032614706
11813	1.032613272
11814	1.032610523
11815	1.032608551
11816	1.032602495
11817	1.032597522
11818	1.032591524
11819	1.032585982
11820	1.032582782
11821	1.032579187
11822	1.032572188
11823	1.032571964
11824	1.03256391
11825	1.032563546
11826	1.032559836
11827	1.032554239
11828	1.032550044
11829	1.032546153
11830	1.032541127
11831	1.032538516
11832	1.032531915
11833	1.032531065
11834	1.032530664
11835	1.03252107
11836	1.032520828
11837	1.032516237
11838	1.032513136
11839	1.032505699
11840	1.032502311
11841	1.032496476
11842	1.032495235
11843	1.03249288
11844	1.032490276
11845	1.032486488
11846	1.032480658
11847	1.032478342
11848	1.032475916
11849	1.032473312
11850	1.032472821
11851	1.032465422
11852	1.032463116
11853	1.032462044
11854	1.032456795
11855	1.032452579
11856	1.032443585
11857	1.032441287
11858	1.032438509
11859	1.032438033
11860	1.032436187
11861	1.03243287
11862	1.032428633
11863	1.032424229
11864	1.032417576
11865	1.032414675
11866	1.032409917
11867	1.032405621
11868	1.032403574
11869	1.032401978
11870	1.032400783
11871	1.032394166
11872	1.032390621
11873	1.032386191
11874	1.032381552
11875	1.032381365
11876	1.032378135
11877	1.032376672
11878	1.032375824
11879	1.032369613
11880	1.032366705
11881	1.032365758
11882	1.032361082
11883	1.032358806
11884	1.03235511
11885	1.032350994
11886	1.03234847
11887	1.032347098
11888	1.032343843
11889	1.032342121
11890	1.032341865
11891	1.032335113
11892	1.032334606
11893	1.032332184
11894	1.032329725
11895	1.032327469
11896	1.032324838
11897	1.032321065
11898	1.032314668
11899	1.032314145
11900	1.032313369
11901	1.032309604
11902	1.032303787
11903	1.032300586
11904	1.0322969
11905	1.03229347
11906	1.032290706
11907	1.032288335
11908	1.032284937
11909	1.032280811
11910	1.032274777
11911	1.032273314
11912	1.032268071
11913	1.032266837
11914	1.032264546
11915	1.032260976
11916	1.032259378
11917	1.032256973
11918	1.032251655
11919	1.032251449
11920	1.032248205
11921	1.032242598
11922	1.032240053
11923	1.032236085
11924	1.032235588
11925	1.032234582
11926	1.032229942
11927	1.032220728
11928	1.03221832
11929	1.032213265
11930	1.032212883
11931	1.032210736
11932	1.032207015
11933	1.032202159
11934	1.032198656
11935	1.032191989
11936	1.032189772
11937	1.032186443
11938	1.032181234
11939	1.032176609
11940	1.03217286
11941	1.032170302
11942	1.032165366
11943	1.032164783
11944	1.032159296
11945	1.032153249
11946	1.032147056
11947	1.032141468
11948	1.032141173
11949	1.032139398
11950	1.032136733
11951	1.032131395
11952	1.032127517
11953	1.032123233
11954	1.032118184
11955	1.03211292
11956	1.03210724
11957	1.032103861
11958	1.032100292
11959	1.032096688
11960	1.032093501
11961	1.032089983
11962	1.032089575
11963	1.032088986
11964	1.032083799
11965	1.032081704
11966	1.032070569
11967	1.032067601
11968	1.032064689
11969	1.03205983
11970	1.032053666
11971	1.032050954
11972	1.032045175
11973	1.03204124
11974	1.032039325
11975	1.032035611
11976	1.032035518
11977	1.032034132
11978	1.032031107
11979	1.032030032
11980	1.032029866
11981	1.032027731
11982	1.032026435
11983	1.032022656
11984	1.032015003
11985	1.032013266
11986	1.032009435
11987	1.032003527
11988	1.032000328
11989	1.031995157
11990	1.031990673
11991	1.031986151
11992	1.031979667
11993	1.031975809
11994	1.031970567
11995	1.031964365
11996	1.031961661
11997	1.031958721
11998	1.031952458
11999	1.031946858
12000	1.031943828
12001	1.031940887
12002	1.031938368
12003	1.031934431
12004	1.031931461
12005	1.031930956
12006	1.03192213
12007	1.031918883
12008	1.031914311
12009	1.031911808
12010	1.031909972
12011	1.031902589
12012	1.031898899
12013	1.031897321
12014	1.03189111
12015	1.031888979
12016	1.031883887
12017	1.031882348
12018	1.031878734
12019	1.031871525
12020	1.031866625
12021	1.031864885
12022	1.031860469
12023	1.031858695
12024	1.031855789
12025	1.031849851
12026	1.031846508
12027	1.031845845
12028	1.031843708
12029	1.031841439
12030	1.031840546
12031	1.031839552
12032	1.031835901
12033	1.031833919
12034	1.031828292
12035	1.031825448
12036	1.031818892
12037	1.031817927
12038	1.031811015
12039	1.0318092
12040	1.031804353
12041	1.031799672
12042	1.031799525
12043	1.031796958
12044	1.031795865
12045	1.031793099
12046	1.031787741
12047	1.031780869
12048	1.03177536
12049	1.031769896
12050	1.031767241
12051	1.031762013
12052	1.031759126
12053	1.031752506
12054	1.031747839
12055	1.03174139
12056	1.031738354
12057	1.031738123
12058	1.031732551
12059	1.031725305
12060	1.031718623
12061	1.03171338
12062	1.031710805
12063	1.031710677
12064	1.031708958
12065	1.031706539
12066	1.031703326
12067	1.031699814
12068	1.03169587
12069	1.031688726
12070	1.031683987
12071	1.031675917
12072	1.031669022
12073	1.03166168
12074	1.031661324
12075	1.031657808
12076	1.031654608
12077	1.03164958
12078	1.031644184
12079	1.031642306
12080	1.031637723
12081	1.03163194
12082	1.031628196
12083	1.031624891
12084	1.031624768
12085	1.031621864
12086	1.031620252
12087	1.031614758
12088	1.031607858
12089	1.031605167
12090	1.031602905
12091	1.031602552
12092	1.031602192
12093	1.031597221
12094	1.031595701
12095	1.031590473
12096	1.031585427
12097	1.031585044
12098	1.031582707
12099	1.031580516
12100	1.031576953
12101	1.03157293
12102	1.031569628
12103	1.031566293
12104	1.031563645
12105	1.031559652
12106	1.031553233
12107	1.031552268
12108	1.031552089
12109	1.031551946
12110	1.031548603
12111	1.031541365
12112	1.031541101
12113	1.031538054
12114	1.031531082
12115	1.031528724
12116	1.031523743
12117	1.031517453
12118	1.03151624
12119	1.031510134
12120	1.031500735
12121	1.031495969
12122	1.031492099
12123	1.031489199
12124	1.031485969
12125	1.03148269
12126	1.031482169
12127	1.03147836
12128	1.031470423
12129	1.031465755
12130	1.03146429
12131	1.031457453
12132	1.031455183
12133	1.031448444
12134	1.031444934
12135	1.03143561
12136	1.03143366
12137	1.031433388
12138	1.031431475
12139	1.031425606
12140	1.031421538
12141	1.031421334
12142	1.03141494
12143	1.031411825
12144	1.031405302
12145	1.031395829
12146	1.031390835
12147	1.031386652
12148	1.031384165
12149	1.031383161
12150	1.031379519
12151	1.031376263
12152	1.031371226
12153	1.031367874
12154	1.03136387
12155	1.031360852
12156	1.031353371
12157	1.031352052
12158	1.031351479
12159	1.031346627
12160	1.031345822
12161	1.031343543
12162	1.031337052
12163	1.031332454
12164	1.031327944
12165	1.031325347
12166	1.031323627
12167	1.031317708
12168	1.0313148
12169	1.031308256
12170	1.031302072
12171	1.031298713
12172	1.031294164
12173	1.031289383
12174	1.031287897
12175	1.031282837
12176	1.031276128
12177	1.031273337
12178	1.031273204
12179	1.031267657
12180	1.031262714
12181	1.031258406
12182	1.031253843
12183	1.031246477
12184	1.03123985
12185	1.031237268
12186	1.03123394
12187	1.031228204
12188	1.03122175
12189	1.031214854
12190	1.031210193
12191	1.031205616
12192	1.031203803
12193	1.031199377
12194	1.031190146
12195	1.031188015
12196	1.031184508
12197	1.031181975
12198	1.031178649
12199	1.031177845
12200	1.031177731
12201	1.031174591
12202	1.031167881
12203	1.0311664
12204	1.031166099
12205	1.031165994
12206	1.031162696
12207	1.031154532
12208	1.031151937
12209	1.031147032
12210	1.031137321
12211	1.031130395
12212	1.031130224
12213	1.03112842
12214	1.031125375
12215	1.031123979
12216	1.031123004
12217	1.03112174
12218	1.031118487
12219	1.031117016
12220	1.031116445
12221	1.031115309
12222	1.031113043
12223	1.031108166
12224	1.031106196
12225	1.031101082
12226	1.031096387
12227	1.031093587
12228	1.031090024
12229	1.031080732
12230	1.031080604
12231	1.031076062
12232	1.031070139
12233	1.031066652
12234	1.031060009
12235	1.031057722
12236	1.031055791
12237	1.031053276
12238	1.031050206
12239	1.031045456
12240	1.031037144
12241	1.03103218
12242	1.031027595
12243	1.031027447
12244	1.031023109
12245	1.03101486
12246	1.031007486
12247	1.031003776
12248	1.03099884
12249	1.03099591
12250	1.030995726
12251	1.030991415
12252	1.030989739
12253	1.03098946
12254	1.030986357
12255	1.030981788
12256	1.030979676
12257	1.030977084
12258	1.030976239
12259	1.030970604
12260	1.030966048
12261	1.030961009
12262	1.030955237
12263	1.030949901
12264	1.030945811
12265	1.030940203
12266	1.030937088
12267	1.030936497
12268	1.030929771
12269	1.030929553
12270	1.030928497
12271	1.030923447
12272	1.030918098
12273	1.03091465
12274	1.030910082
12275	1.030904423
12276	1.030899995
12277	1.030899031
12278	1.030896508
12279	1.030896093
12280	1.030886847
12281	1.030884533
12282	1.030878987
12283	1.030876124
12284	1.030873575
12285	1.030867254
12286	1.0308618
12287	1.030856751
12288	1.030853714
12289	1.030850907
12290	1.030850328
12291	1.030850103
12292	1.030843948
12293	1.030842749
12294	1.030837167
12295	1.030836873
12296	1.030830746
12297	1.030828668
12298	1.030824881
12299	1.030821958
12300	1.030818602
12301	1.030810673
12302	1.03080522
12303	1.030802663
12304	1.030797102
12305	1.03079526
12306	1.030789988
12307	1.030789867
12308	1.030789473
12309	1.030785949
12310	1.030783012
12311	1.030779173
12312	1.030778556
12313	1.030777722
12314	1.030776573
12315	1.030774234
12316	1.030770522
12317	1.030766107
12318	1.03076056
12319	1.030757103
12320	1.030756311
12321	1.03075232
12322	1.030750199
12323	1.030746681
12324	1.030742361
12325	1.030742284
12326	1.030738665
12327	1.03073432
12328	1.030731763
12329	1.030724321
12330	1.030722873
12331	1.030721203
12332	1.030716346
12333	1.030712833
12334	1.030706608
12335	1.030705294
12336	1.030701181
12337	1.030695538
12338	1.030689148
12339	1.030687513
12340	1.030681465
12341	1.030677349
12342	1.030676563
12343	1.030675358
12344	1.030673352
12345	1.030665848
12346	1.030658555
12347	1.030656548
12348	1.030651134
12349	1.030644563
12350	1.030637876
12351	1.030632812
12352	1.030627983
12353	1.030624843
12354	1.030621839
12355	1.030620308
12356	1.030618602
12357	1.030613256
12358	1.030609229
12359	1.030604849
12360	1.030599455
12361	1.030597257
12362	1.030594277
12363	1.030588174
12364	1.030583628
12365	1.030576257
12366	1.030573886
12367	1.030567521
12368	1.030563183
12369	1.030561556
12370	1.030558678
12371	1.03055772
12372	1.030552991
12373	1.030545691
12374	1.030541277
12375	1.030537597
12376	1.0305315
12377	1.030528819
12378	1.030528136
12379	1.030524222
12380	1.030519442
12381	1.030511917
12382	1.030509239
12383	1.030508182
12384	1.030508001
12385	1.030506451
12386	1.030503332
12387	1.030501646
12388	1.030495664
12389	1.030494177
12390	1.030490179
12391	1.030487392
12392	1.030485164
12393	1.030484857
12394	1.030478792
12395	1.030474368
12396	1.030467875
12397	1.030464942
12398	1.030464797
12399	1.030463089
12400	1.030457914
12401	1.030453355
12402	1.030448651
12403	1.030443882
12404	1.030435864
12405	1.030429294
12406	1.030422371
12407	1.030419279
12408	1.030410075
12409	1.030407214
12410	1.030404297
12411	1.030401979
12412	1.030396647
12413	1.030395954
12414	1.030390282
12415	1.030384107
12416	1.030375782
12417	1.030365692
12418	1.030365585
12419	1.030365332
12420	1.030361417
12421	1.030356299
12422	1.030352819
12423	1.030351476
12424	1.030346503
12425	1.030343219
12426	1.030339892
12427	1.030337231
12428	1.030334385
12429	1.030327271
12430	1.030326475
12431	1.030320215
12432	1.030314605
12433	1.030304365
12434	1.030297602
12435	1.03029429
12436	1.030291531
12437	1.030289693
12438	1.030282838
12439	1.030277075
12440	1.030271551
12441	1.030265627
12442	1.03026011
12443	1.030255677
12444	1.030254128
12445	1.030253683
12446	1.030251078
12447	1.030243358
12448	1.030243095
12449	1.030237227
12450	1.030235718
12451	1.030234435
12452	1.030230669
12453	1.030221704
12454	1.030217325
12455	1.030216841
12456	1.030215149
12457	1.030215042
12458	1.030214541
12459	1.030212776
12460	1.030208324
12461	1.03020487
12462	1.03019995
12463	1.030192183
12464	1.030187068
12465	1.030181459
12466	1.030177405
12467	1.03017496
12468	1.030172142
12469	1.030168549
12470	1.03016321
12471	1.030154971
12472	1.030154662
12473	1.030151775
12474	1.03014841
12475	1.030145511
12476	1.030142092
12477	1.030133918
12478	1.030129818
12479	1.030128205
12480	1.030118489
12481	1.030115991
12482	1.030113288
12483	1.030110997
12484	1.030108495
12485	1.030099533
12486	1.030091749
12487	1.030087941
12488	1.030082745
12489	1.030078966
12490	1.030072851
12491	1.030069612
12492	1.030068485
12493	1.030067474
12494	1.030065422
12495	1.030065211
12496	1.030060422
12497	1.030055076
12498	1.03004896
12499	1.03004436
12500	1.030040672
12501	1.030037985
12502	1.030036112
12503	1.030035519
12504	1.030031655
12505	1.030029033
12506	1.030025312
12507	1.030018901
12508	1.03001668
12509	1.030012335
12510	1.030008082
12511	1.03000364
12512	1.029995518
12513	1.029992126
12514	1.02998641
12515	1.029980175
12516	1.029976429
12517	1.02997422
12518	1.029973147
12519	1.029965882
12520	1.029965678
12521	1.029962849
12522	1.029956591
12523	1.029949446
12524	1.029946449
12525	1.0299421
12526	1.029937124
12527	1.029933189
12528	1.029932974
12529	1.029930309
12530	1.029930081
12531	1.029928969
12532	1.029922079
12533	1.029921086
12534	1.029918447
12535	1.029915845
12536	1.029915154
12537	1.029911756
12538	1.029907571
12539	1.029901822
12540	1.029898825
12541	1.029895639
12542	1.029888698
12543	1.029888318
12544	1.029879739
12545	1.029876012
12546	1.029873041
12547	1.029870776
12548	1.029868663
12549	1.029866806
12550	1.029863363
12551	1.029856876
12552	1.029853248
12553	1.02984592
12554	1.029843799
12555	1.029837781
12556	1.029836065
12557	1.029833307
12558	1.029828568
12559	1.029823696
12560	1.029820196
12561	1.029814531
12562	1.029811134
12563	1.029802468
12564	1.029799716
12565	1.02979518
12566	1.029793541
12567	1.029790739
12568	1.029788601
12569	1.029788399
12570	1.02978279
12571	1.029778831
12572	1.029773998
12573	1.029771248
12574	1.029771082
12575	1.029767784
12576	1.029764498
12577	1.029759411
12578	1.029756731
12579	1.029752401
12580	1.029752035
12581	1.029749009
12582	1.02974394
12583	1.029741404
12584	1.02973721
12585	1.029730133
12586	1.0297242
12587	1.029723381
12588	1.029720777
12589	1.029715935
12590	1.029710695
12591	1.029702556
12592	1.029696132
12593	1.029695801
12594	1.029691595
12595	1.029691408
12596	1.029686005
12597	1.029682273
12598	1.029678642
12599	1.029678463
12600	1.029676875
12601	1.029671936
12602	1.029669235
12603	1.029664737
12604	1.029662974
12605	1.02965418
12606	1.029648911
12607	1.029645976
12608	1.029640359
12609	1.029635192
12610	1.029631275
12611	1.029629896
12612	1.029629178
12613	1.029624755
12614	1.029624105
12615	1.029620325
12616	1.029617126
12617	1.029615657
12618	1.02961409
12619	1.029611102
12620	1.029607759
12621	1.029605741
12622	1.029602906
12623	1.029601839
12624	1.029596506
12625	1.029595887
12626	1.029593326
12627	1.029589224
12628	1.029588755
12629	1.029583979
12630	1.029578298
12631	1.029578102
12632	1.029576013
12633	1.029571175
12634	1.029566157
12635	1.029565959
12636	1.029562072
12637	1.029558846
12638	1.029556494
12639	1.029554863
12640	1.029551626
12641	1.029545431
12642	1.029536519
12643	1.029534666
12644	1.029531368
12645	1.029527538
12646	1.029519773
12647	1.029513625
12648	1.02951115
12649	1.029506334
12650	1.02949798
12651	1.029495282
12652	1.029491723
12653	1.029484076
12654	1.029479051
12655	1.029476796
12656	1.029470909
12657	1.02946523
12658	1.029464571
12659	1.029461225
12660	1.029456702
12661	1.029451693
12662	1.029445634
12663	1.029441915
12664	1.029439236
12665	1.029436051
12666	1.029429142
12667	1.029427061
12668	1.029418091
12669	1.029416632
12670	1.029414077
12671	1.029411591
12672	1.029409629
12673	1.029405005
12674	1.029401197
12675	1.029397415
12676	1.029393859
12677	1.029393777
12678	1.029391232
12679	1.029386346
12680	1.029382578
12681	1.029379189
12682	1.029377633
12683	1.02937521
12684	1.029374716
12685	1.029370747
12686	1.02937048
12687	1.029369137
12688	1.029361307
12689	1.029356856
12690	1.029352149
12691	1.029344888
12692	1.029340522
12693	1.029336335
12694	1.029330484
12695	1.029327187
12696	1.029325261
12697	1.029324921
12698	1.029319208
12699	1.029316522
12700	1.029312246
12701	1.029310281
12702	1.02930661
12703	1.029301503
12704	1.029297991
12705	1.029296238
12706	1.029293863
12707	1.029290238
12708	1.029288652
12709	1.029284834
12710	1.029277706
12711	1.029274276
12712	1.029271054
12713	1.029270627
12714	1.029264075
12715	1.02925945
12716	1.029256371
12717	1.029253211
12718	1.029250392
12719	1.029247837
12720	1.029236099
12721	1.02922838
12722	1.029225585
12723	1.02921941
12724	1.029211473
12725	1.029206425
12726	1.029205374
12727	1.029201019
12728	1.029198578
12729	1.029197547
12730	1.029191785
12731	1.029188127
12732	1.029186526
12733	1.029183393
12734	1.029183107
12735	1.029179241
12736	1.02917383
12737	1.029168466
12738	1.02916582
12739	1.02916333
12740	1.029158748
12741	1.029155185
12742	1.029153275
12743	1.029148337
12744	1.029144673
12745	1.029140925
12746	1.029138193
12747	1.029133341
12748	1.029124514
12749	1.029121621
12750	1.029116751
12751	1.029113887
12752	1.029110859
12753	1.029103668
12754	1.029098136
12755	1.02909365
12756	1.02909352
12757	1.029089842
12758	1.029087765
12759	1.029082687
12760	1.029078436
12761	1.029076218
12762	1.029071075
12763	1.029069816
12764	1.029065002
12765	1.029055167
12766	1.029050996
12767	1.02904398
12768	1.029040065
12769	1.029036659
12770	1.029031975
12771	1.029024866
12772	1.029020278
12773	1.029016149
12774	1.029013395
12775	1.029008034
12776	1.029005114
12777	1.028996542
12778	1.028995926
12779	1.028989363
12780	1.028984484
12781	1.028977739
12782	1.028971663
12783	1.028965369
12784	1.028962079
12785	1.02895793
12786	1.028955239
12787	1.028951397
12788	1.028949771
12789	1.028944209
12790	1.028942099
12791	1.028941928
12792	1.028937194
12793	1.028935401
12794	1.028930076
12795	1.028929848
12796	1.028926277
12797	1.028922488
12798	1.028919122
12799	1.028912563
12800	1.028909848
12801	1.028904648
12802	1.028904334
12803	1.028904235
12804	1.02890412
12805	1.028898503
12806	1.028892915
12807	1.028891346
12808	1.028890901
12809	1.028887692
12810	1.028882013
12811	1.028878573
12812	1.028876197
12813	1.028874224
12814	1.02886548
12815	1.028861279
12816	1.028857615
12817	1.028853378
12818	1.028847795
12819	1.028846892
12820	1.028841925
12821	1.028838234
12822	1.028834823
12823	1.028833553
12824	1.028832004
12825	1.028828125
12826	1.028827767
12827	1.028825549
12828	1.028823722
12829	1.028817214
12830	1.028816926
12831	1.028816842
12832	1.028815717
12833	1.028811651
12834	1.028810548
12835	1.028806319
12836	1.028802307
12837	1.028797931
12838	1.028790463
12839	1.028782804
12840	1.028778889
12841	1.028778574
12842	1.028775497
12843	1.028775115
12844	1.028771678
12845	1.028759247
12846	1.02875385
12847	1.028750351
12848	1.02874744
12849	1.028742742
12850	1.028742538
12851	1.028737756
12852	1.028732631
12853	1.028726289
12854	1.028720108
12855	1.028712273
12856	1.028712137
12857	1.028711778
12858	1.028707525
12859	1.028706698
12860	1.028699931
12861	1.028694766
12862	1.028688501
12863	1.02868727
12864	1.028684114
12865	1.028681144
12866	1.028679951
12867	1.028679747
12868	1.028676548
12869	1.028674838
12870	1.028672877
12871	1.028670593
12872	1.02866958
12873	1.028668555
12874	1.028664618
12875	1.028663561
12876	1.028658059
12877	1.028654008
12878	1.028651655
12879	1.028647401
12880	1.028641976
12881	1.028637343
12882	1.028633057
12883	1.028629072
12884	1.028625555
12885	1.028623953
12886	1.02862386
12887	1.02861784
12888	1.028614474
12889	1.028610844
12890	1.028606984
12891	1.028599826
12892	1.028598008
12893	1.028595825
12894	1.028594308
12895	1.028584427
12896	1.028581537
12897	1.028581255
12898	1.028577873
12899	1.028571806
12900	1.028568658
12901	1.028566883
12902	1.028561329
12903	1.028558983
12904	1.028552827
12905	1.028547564
12906	1.028543134
12907	1.028541444
12908	1.028538356
12909	1.028537755
12910	1.028535134
12911	1.02853484
12912	1.028528582
12913	1.028523932
12914	1.028520944
12915	1.028518147
12916	1.028510676
12917	1.028503534
12918	1.028500325
12919	1.028493791
12920	1.028487481
12921	1.028480955
12922	1.02847915
12923	1.028475786
12924	1.028468742
12925	1.028465274
12926	1.028463321
12927	1.028458889
12928	1.028458635
12929	1.028447834
12930	1.028441257
12931	1.028433947
12932	1.028431542
12933	1.028424225
12934	1.028418325
12935	1.02841369
12936	1.028407187
12937	1.028405614
12938	1.0284024
12939	1.028398261
12940	1.028389573
12941	1.028382801
12942	1.028377672
12943	1.028373471
12944	1.028367635
12945	1.02836704
12946	1.028356122
12947	1.02835374
12948	1.028349627
12949	1.028348065
12950	1.02834338
12951	1.028342617
12952	1.028340023
12953	1.028336162
12954	1.028331724
12955	1.028326829
12956	1.028322454
12957	1.028317618
12958	1.028313384
12959	1.028307882
12960	1.028307727
12961	1.028302998
12962	1.028300304
12963	1.028298942
12964	1.028296721
12965	1.028294034
12966	1.028289732
12967	1.028289075
12968	1.028283986
12969	1.028278594
12970	1.028274111
12971	1.028269306
12972	1.028265576
12973	1.028263066
12974	1.028257999
12975	1.028252956
12976	1.028247786
12977	1.028240522
12978	1.028237124
12979	1.028233153
12980	1.028229738
12981	1.028228
12982	1.028222576
12983	1.02822139
12984	1.028217988
12985	1.028213904
12986	1.028204367
12987	1.028199896
12988	1.028194637
12989	1.028193161
12990	1.028192196
12991	1.028191168
12992	1.028187116
12993	1.028184615
12994	1.028178743
12995	1.028174889
12996	1.028173319
12997	1.028170672
12998	1.028170263
12999	1.028167111
13000	1.028162887
13001	1.02816131
13002	1.028159597
13003	1.028154057
13004	1.028153823
13005	1.028153557
13006	1.028151906
13007	1.028150011
13008	1.028146589
13009	1.028143565
13010	1.02813631
13011	1.028132437
13012	1.028132204
13013	1.02812878
13014	1.028127282
13015	1.028122394
13016	1.028118972
13017	1.028117141
13018	1.028111319
13019	1.02810828
13020	1.028103953
13021	1.028100405
13022	1.028098828
13023	1.02809551
13024	1.028092219
13025	1.028086958
13026	1.028085518
13027	1.028078367
13028	1.028073533
13029	1.028070458
13030	1.028067033
13031	1.028063843
13032	1.028061509
13033	1.028060025
13034	1.028054827
13035	1.028050106
13036	1.028045281
13037	1.028042133
13038	1.02803886
13039	1.028036692
13040	1.028033695
13041	1.028030615
13042	1.028027731
13043	1.02802744
13044	1.02802278
13045	1.028022467
13046	1.028017107
13047	1.028015987
13048	1.0280112
13049	1.028003839
13050	1.028000198
13051	1.027998949
13052	1.027994037
13053	1.027991765
13054	1.027986877
13055	1.027981091
13056	1.027980898
13057	1.027977831
13058	1.027975978
13059	1.027970918
13060	1.027970542
13061	1.027965541
13062	1.027963502
13063	1.027960151
13064	1.027956241
13065	1.027951862
13066	1.027947775
13067	1.027943529
13068	1.027942265
13069	1.027939983
13070	1.027932617
13071	1.027928295
13072	1.027925463
13073	1.027918146
13074	1.027914344
13075	1.027913529
13076	1.02791205
13077	1.027907214
13078	1.027901242
13079	1.027901
13080	1.027896205
13081	1.027892003
13082	1.027887969
13083	1.027883074
13084	1.02787747
13085	1.027870786
13086	1.0278659
13087	1.027864083
13088	1.027860719
13089	1.027855943
13090	1.027852879
13091	1.027852207
13092	1.027845389
13093	1.027845211
13094	1.027843141
13095	1.027840463
13096	1.027839637
13097	1.027835243
13098	1.027833819
13099	1.027829422
13100	1.027822173
13101	1.027816544
13102	1.027816445
13103	1.027815574
13104	1.027813704
13105	1.027811768
13106	1.027807261
13107	1.027803275
13108	1.027800327
13109	1.027794481
13110	1.027789858
13111	1.027785077
13112	1.027780469
13113	1.027773736
13114	1.027767491
13115	1.027764381
13116	1.027757178
13117	1.027753261
13118	1.027753179
13119	1.02775249
13120	1.027748259
13121	1.027743857
13122	1.027742326
13123	1.027737811
13124	1.027733358
13125	1.027729196
13126	1.027726565
13127	1.027726114
13128	1.027722342
13129	1.027718494
13130	1.027713764
13131	1.027711086
13132	1.027706872
13133	1.027701939
13134	1.027695439
13135	1.027693335
13136	1.027687151
13137	1.027682474
13138	1.027679415
13139	1.027676985
13140	1.027675221
13141	1.027670199
13142	1.027666073
13143	1.02766439
13144	1.027659053
13145	1.027654401
13146	1.027654312
13147	1.027651787
13148	1.027651118
13149	1.027647673
13150	1.027637488
13151	1.02763369
13152	1.027631903
13153	1.027627869
13154	1.027620354
13155	1.027613635
13156	1.027609582
13157	1.027606691
13158	1.02760222
13159	1.027594593
13160	1.027589963
13161	1.027589181
13162	1.027586802
13163	1.027583281
13164	1.027578569
13165	1.027575954
13166	1.027569453
13167	1.027566465
13168	1.027561539
13169	1.027557008
13170	1.027550445
13171	1.027548099
13172	1.02754712
13173	1.027545403
13174	1.027544296
13175	1.027540835
13176	1.027539857
13177	1.027533895
13178	1.027530836
13179	1.027524374
13180	1.027520381
13181	1.027514904
13182	1.027512735
13183	1.027512037
13184	1.027510227
13185	1.027502849
13186	1.02749969
13187	1.027495411
13188	1.027491303
13189	1.027488164
13190	1.027482883
13191	1.02748072
13192	1.02747691
13193	1.027476673
13194	1.027473687
13195	1.027468925
13196	1.027467242
13197	1.027463138
13198	1.027458886
13199	1.027455383
13200	1.027452228
13201	1.027447742
13202	1.02744761
13203	1.027441299
13204	1.027435561
13205	1.027431723
13206	1.027429047
13207	1.027425267
13208	1.027425038
13209	1.027419643
13210	1.027414853
13211	1.027409051
13212	1.027400955
13213	1.027397735
13214	1.027391074
13215	1.02738921
13216	1.02738697
13217	1.027383441
13218	1.027382758
13219	1.027378613
13220	1.027375867
13221	1.027373086
13222	1.027366549
13223	1.027358077
13224	1.027356969
13225	1.027353696
13226	1.02734885
13227	1.027347341
13228	1.027339549
13229	1.027333517
13230	1.02733103
13231	1.02732842
13232	1.027320878
13233	1.027313873
13234	1.027312174
13235	1.027311018
13236	1.027304107
13237	1.027303128
13238	1.027298851
13239	1.027295809
13240	1.027292848
13241	1.027283556
13242	1.027280257
13243	1.027276833
13244	1.027273909
13245	1.027270397
13246	1.027266418
13247	1.027262464
13248	1.027260452
13249	1.027255339
13250	1.027249621
13251	1.027245311
13252	1.027240798
13253	1.027239162
13254	1.027234768
13255	1.027230466
13256	1.027228408
13257	1.027224856
13258	1.027220624
13259	1.027218267
13260	1.027214777
13261	1.027211516
13262	1.027206246
13263	1.027201036
13264	1.027193127
13265	1.02718505
13266	1.027183137
13267	1.027181452
13268	1.027177997
13269	1.027171772
13270	1.027164621
13271	1.027160749
13272	1.027158735
13273	1.027155146
13274	1.027152208
13275	1.027151679
13276	1.027150664
13277	1.027143483
13278	1.027143014
13279	1.02713713
13280	1.027133066
13281	1.027127655
13282	1.027127035
13283	1.027124061
13284	1.027118735
13285	1.027114754
13286	1.027113553
13287	1.027108496
13288	1.027107285
13289	1.027101799
13290	1.027099269
13291	1.027093665
13292	1.027089518
13293	1.027087138
13294	1.027081274
13295	1.027080977
13296	1.027076078
